Name,Lap,Lap_Time,Rest_Time,Total_Time_Course,Total_Time_Rest,Distance,Drop,Status
Andreas Loeffler,19,49.233333333333334,10.75,1001.7166666666667,137.98333333333332,79.1673,NO,1
Andreas Loeffler,20,54.45,5.533333333333333,1056.1666666666667,143.51666666666665,83.33399999999999,NO,1
Andreas Loeffler,21,53.333333333333336,6.65,1109.5,150.16666666666666,87.5007,NO,1
Andreas Loeffler,22,52.4,7.583333333333333,1161.9,157.75,91.66739999999999,NO,1
Andreas Loeffler,23,54,5.983333333333333,1215.9,163.73333333333332,95.83409999999999,NO,1
Andreas Loeffler,24,44.766666666666666,15.216666666666667,1260.6666666666667,178.95,100.0008,NO,1
Andreas Loeffler,25,56.4,3.5833333333333335,1317.0666666666666,182.53333333333333,104.16749999999999,NO,1
Andreas Loeffler,26,55.95,4.033333333333333,1373.0166666666667,186.56666666666666,108.3342,NO,1
Andreas Loeffler,27,56.88333333333333,3.1,1429.9,189.66666666666666,112.50089999999999,NO,1
Andreas Loeffler,28,54.46666666666667,5.516666666666667,1484.3666666666668,195.18333333333334,116.6676,NO,1
Andreas Loeffler,29,56.53333333333333,3.45,1540.9,198.63333333333333,120.83429999999998,NO,1
Andreas Loeffler,30,56.63333333333333,3.35,1597.5333333333333,201.98333333333332,125.00099999999999,NO,1
Andreas Loeffler,31,57.916666666666664,2.066666666666667,1655.45,204.05,129.1677,NO,1
Andreas Loeffler,32,58.03333333333333,1.95,1713.4833333333333,206,133.3344,NO,1
Andreas Loeffler,33,55.266666666666666,4.716666666666667,1768.75,210.71666666666667,137.50109999999998,NO,1
Andreas Loeffler,34,58.63333333333333,1.35,1827.3833333333334,212.06666666666666,141.6678,NO,1
Andreas Loeffler,35,58.666666666666664,1.3166666666666667,1886.05,213.38333333333333,145.8345,NO,1
Andreas Loeffler,36,58.93333333333333,1.05,1944.9833333333333,214.43333333333334,150.00119999999998,YES,2
John Logar,1,56.8,3.183333333333333,56.8,3.183333333333333,4.1667,NO,1
John Logar,2,54.65,5.333333333333333,111.44999999999999,8.516666666666666,8.3334,NO,1
John Logar,3,55.18333333333333,4.8,166.63333333333333,13.316666666666666,12.5001,NO,1
John Logar,4,54.016666666666666,5.966666666666667,220.64999999999998,19.28333333333333,16.6668,NO,1
John Logar,5,54.43333333333333,5.55,275.0833333333333,24.833333333333332,20.833499999999997,NO,1
John Logar,6,54.45,5.533333333333333,329.5333333333333,30.366666666666667,25.0002,NO,1
John Logar,7,55.25,4.733333333333333,384.7833333333333,35.1,29.1669,NO,1
John Logar,8,54.516666666666666,5.466666666666667,439.3,40.56666666666666,33.3336,NO,1
John Logar,9,54.13333333333333,5.85,493.43333333333334,46.416666666666664,37.500299999999996,NO,1
John Logar,10,55.733333333333334,4.25,549.1666666666666,50.666666666666664,41.666999999999994,NO,1
John Logar,11,53.75,6.233333333333333,602.9166666666666,56.9,45.83369999999999,NO,1
John Logar,12,54.166666666666664,5.816666666666666,657.0833333333334,62.71666666666667,50.0004,NO,1
John Logar,13,48.583333333333336,11.4,705.6666666666666,74.11666666666666,54.1671,NO,1
John Logar,14,47.05,12.933333333333334,752.7166666666667,87.05,58.3338,NO,1
John Logar,15,49.31666666666667,10.666666666666666,802.0333333333333,97.71666666666667,62.500499999999995,NO,1
John Logar,16,46.233333333333334,13.75,848.2666666666667,111.46666666666667,66.6672,NO,1
John Logar,17,46.36666666666667,13.616666666666667,894.6333333333333,125.08333333333333,70.8339,NO,1
John Logar,18,47.85,12.133333333333333,942.4833333333333,137.21666666666667,75.00059999999999,NO,1
John Logar,19,47.083333333333336,12.9,989.5666666666666,150.11666666666667,79.1673,NO,1
John Logar,20,47.36666666666667,12.616666666666667,1036.9333333333334,162.73333333333332,83.33399999999999,NO,1
John Logar,21,49.733333333333334,10.25,1086.6666666666667,172.98333333333332,87.5007,NO,1
John Logar,22,46.7,13.283333333333333,1133.3666666666666,186.26666666666668,91.66739999999999,NO,1
John Logar,23,46.46666666666667,13.516666666666667,1179.8333333333333,199.78333333333333,95.83409999999999,NO,1
John Logar,24,45.71666666666667,14.266666666666667,1225.55,214.05,100.0008,NO,1
John Logar,25,55.35,4.633333333333333,1280.9,218.68333333333334,104.16749999999999,NO,1
John Logar,26,53.86666666666667,6.116666666666666,1334.7666666666667,224.8,108.3342,NO,1
John Logar,27,55.35,4.633333333333333,1390.1166666666668,229.43333333333334,112.50089999999999,NO,1
John Logar,28,57.28333333333333,2.7,1447.4,232.13333333333333,116.6676,YES,2
Gaurav Madan,1,55.11666666666667,4.866666666666667,55.11666666666667,4.866666666666667,4.1667,NO,1
Gaurav Madan,2,57.5,2.4833333333333334,112.61666666666667,7.3500000000000005,8.3334,YES,2
Grant Maughan,1,53.65,6.333333333333333,53.65,6.333333333333333,4.1667,NO,1
Grant Maughan,2,55.4,4.583333333333333,109.05,10.916666666666666,8.3334,NO,1
Grant Maughan,3,54.46666666666667,5.516666666666667,163.51666666666665,16.433333333333334,12.5001,NO,1
Grant Maughan,4,50.916666666666664,9.066666666666666,214.43333333333334,25.5,16.6668,NO,1
Grant Maughan,5,52.88333333333333,7.1,267.31666666666666,32.6,20.833499999999997,NO,1
Grant Maughan,6,53.36666666666667,6.616666666666667,320.68333333333334,39.21666666666667,25.0002,NO,1
Grant Maughan,7,53.55,6.433333333333334,374.23333333333335,45.65,29.1669,NO,1
Grant Maughan,8,53.5,6.483333333333333,427.73333333333335,52.13333333333333,33.3336,NO,1
Grant Maughan,9,53.166666666666664,6.816666666666666,480.9,58.95,37.500299999999996,NO,1
Grant Maughan,10,54.233333333333334,5.75,535.1333333333333,64.7,41.666999999999994,NO,1
Grant Maughan,11,54.483333333333334,5.5,589.6166666666667,70.2,45.83369999999999,NO,1
Grant Maughan,12,55.06666666666667,4.916666666666667,644.6833333333333,75.11666666666666,50.0004,NO,1
Grant Maughan,13,43.46666666666667,16.516666666666666,688.15,91.63333333333333,54.1671,NO,1
Grant Maughan,14,43.36666666666667,16.616666666666667,731.5166666666667,108.25,58.3338,NO,1
Grant Maughan,15,44.81666666666667,15.166666666666666,776.3333333333334,123.41666666666667,62.500499999999995,NO,1
Grant Maughan,16,44.6,15.383333333333333,820.9333333333334,138.8,66.6672,NO,1
Grant Maughan,17,43.75,16.233333333333334,864.6833333333334,155.03333333333333,70.8339,NO,1
Grant Maughan,18,46.6,13.383333333333333,911.2833333333333,168.41666666666666,75.00059999999999,NO,1
Grant Maughan,19,51.166666666666664,8.816666666666666,962.45,177.23333333333332,79.1673,YES,2
Philip McCarthy,1,49.8,10.183333333333334,49.8,10.183333333333334,4.1667,NO,1
Philip McCarthy,2,48.15,11.833333333333334,97.94999999999999,22.016666666666666,8.3334,NO,1
Philip McCarthy,3,48.6,11.383333333333333,146.55,33.4,12.5001,NO,1
Philip McCarthy,4,48.516666666666666,11.466666666666667,195.06666666666666,44.86666666666667,16.6668,NO,1
Philip McCarthy,5,48.016666666666666,11.966666666666667,243.08333333333331,56.833333333333336,20.833499999999997,NO,1
Philip McCarthy,6,52.03333333333333,7.95,295.1166666666667,64.78333333333333,25.0002,NO,1
Philip McCarthy,7,52.25,7.733333333333333,347.3666666666667,72.51666666666667,29.1669,NO,1
Philip McCarthy,8,52.85,7.133333333333334,400.21666666666664,79.65,33.3336,NO,1
Philip McCarthy,9,51.583333333333336,8.4,451.8,88.05,37.500299999999996,NO,1
Philip McCarthy,10,52.61666666666667,7.366666666666666,504.4166666666667,95.41666666666667,41.666999999999994,NO,1
Philip McCarthy,11,55.36666666666667,4.616666666666667,559.7833333333333,100.03333333333333,45.83369999999999,NO,1
Philip McCarthy,12,55.233333333333334,4.75,615.0166666666667,104.78333333333333,50.0004,NO,1
Philip McCarthy,13,47.68333333333333,12.3,662.7,117.08333333333334,54.1671,NO,1
Philip McCarthy,14,49.43333333333333,10.55,712.1333333333333,127.63333333333334,58.3338,NO,1
Philip McCarthy,15,51.833333333333336,8.15,763.9666666666667,135.78333333333333,62.500499999999995,NO,1
Philip McCarthy,16,47.666666666666664,12.316666666666666,811.6333333333333,148.1,66.6672,NO,1
Philip McCarthy,17,51.65,8.333333333333334,863.2833333333333,156.43333333333334,70.8339,NO,1
Philip McCarthy,18,53.11666666666667,6.866666666666667,916.4,163.3,75.00059999999999,NO,1
Philip McCarthy,19,54.166666666666664,5.816666666666666,970.5666666666666,169.11666666666667,79.1673,NO,1
Philip McCarthy,20,56.3,3.6833333333333336,1026.8666666666666,172.8,83.33399999999999,YES,2
Mark McCaslin,1,51.766666666666666,8.216666666666667,51.766666666666666,8.216666666666667,4.1667,NO,1
Mark McCaslin,2,50.45,9.533333333333333,102.21666666666667,17.75,8.3334,NO,1
Mark McCaslin,3,48.95,11.033333333333333,151.16666666666669,28.78333333333333,12.5001,NO,1
Mark McCaslin,4,49.95,10.033333333333333,201.11666666666667,38.81666666666666,16.6668,NO,1
Mark McCaslin,5,53.4,6.583333333333333,254.51666666666668,45.4,20.833499999999997,NO,1
Mark McCaslin,6,56.28333333333333,3.7,310.8,49.1,25.0002,NO,1
Mark McCaslin,7,58.266666666666666,1.7166666666666668,369.06666666666666,50.81666666666666,29.1669,NO,1
Mark McCaslin,8,58.733333333333334,1.25,427.8,52.06666666666666,33.3336,NO,1
Mark McCaslin,9,58.733333333333334,1.25,486.53333333333336,53.31666666666666,37.500299999999996,YES,2
Harald Menzel,1,49.583333333333336,10.4,49.583333333333336,10.4,4.1667,NO,1
Harald Menzel,2,45.983333333333334,14,95.56666666666666,24.4,8.3334,NO,1
Harald Menzel,3,50.28333333333333,9.7,145.85,34.1,12.5001,NO,1
Harald Menzel,4,49.833333333333336,10.15,195.68333333333334,44.25,16.6668,NO,1
Harald Menzel,5,49.55,10.433333333333334,245.23333333333335,54.68333333333334,20.833499999999997,NO,1
Harald Menzel,6,49.86666666666667,10.116666666666667,295.1,64.8,25.0002,NO,1
Harald Menzel,7,49.016666666666666,10.966666666666667,344.1166666666667,75.76666666666667,29.1669,NO,1
Harald Menzel,8,52.016666666666666,7.966666666666667,396.1333333333333,83.73333333333333,33.3336,NO,1
Harald Menzel,9,50.3,9.683333333333334,446.43333333333334,93.41666666666667,37.500299999999996,NO,1
Harald Menzel,10,51.63333333333333,8.35,498.06666666666666,101.76666666666667,41.666999999999994,NO,1
Harald Menzel,11,48.6,11.383333333333333,546.6666666666666,113.15,45.83369999999999,NO,1
Harald Menzel,12,52.71666666666667,7.266666666666667,599.3833333333333,120.41666666666667,50.0004,NO,1
Harald Menzel,13,49.56666666666667,10.416666666666666,648.95,130.83333333333334,54.1671,NO,1
Harald Menzel,14,50.95,9.033333333333333,699.9,139.86666666666667,58.3338,NO,1
Harald Menzel,15,50.333333333333336,9.65,750.2333333333333,149.51666666666668,62.500499999999995,NO,1
Harald Menzel,16,49.61666666666667,10.366666666666667,799.85,159.88333333333333,66.6672,NO,1
Harald Menzel,17,53.53333333333333,6.45,853.3833333333333,166.33333333333334,70.8339,NO,1
Harald Menzel,18,51.75,8.233333333333333,905.1333333333333,174.56666666666666,75.00059999999999,NO,1
Harald Menzel,19,52.9,7.083333333333333,958.0333333333333,181.65,79.1673,NO,1
Harald Menzel,20,52.56666666666667,7.416666666666667,1010.6,189.06666666666666,83.33399999999999,NO,1
Harald Menzel,21,52.11666666666667,7.866666666666667,1062.7166666666667,196.93333333333334,87.5007,NO,1
Harald Menzel,22,51.833333333333336,8.15,1114.55,205.08333333333334,91.66739999999999,NO,1
Harald Menzel,23,53.916666666666664,6.066666666666666,1168.4666666666667,211.15,95.83409999999999,NO,1
Harald Menzel,24,47.733333333333334,12.25,1216.2,223.4,100.0008,NO,1
Harald Menzel,25,54.416666666666664,5.566666666666666,1270.6166666666668,228.96666666666667,104.16749999999999,NO,1
Harald Menzel,26,54.083333333333336,5.9,1324.7,234.86666666666667,108.3342,NO,1
Harald Menzel,27,54.6,5.383333333333334,1379.3,240.25,112.50089999999999,NO,1
Harald Menzel,28,54.833333333333336,5.15,1434.1333333333334,245.4,116.6676,NO,1
Harald Menzel,29,56.483333333333334,3.5,1490.6166666666668,248.9,120.83429999999998,NO,1
Harald Menzel,30,56.516666666666666,3.466666666666667,1547.1333333333334,252.36666666666667,125.00099999999999,NO,1
Harald Menzel,31,56.63333333333333,3.35,1603.7666666666667,255.71666666666667,129.1677,NO,1
Harald Menzel,32,58.11666666666667,1.8666666666666667,1661.8833333333334,257.5833333333333,133.3344,YES,2
Nikolay Nachev,1,53.4,6.583333333333333,53.4,6.583333333333333,4.1667,NO,1
Nikolay Nachev,2,53.6,6.383333333333334,107,12.966666666666667,8.3334,NO,1
Nikolay Nachev,3,54.9,5.083333333333333,161.9,18.05,12.5001,NO,1
Nikolay Nachev,4,54.11666666666667,5.866666666666667,216.01666666666665,23.916666666666668,16.6668,NO,1
Nikolay Nachev,5,54.18333333333333,5.8,270.2,29.71666666666667,20.833499999999997,NO,1
Nikolay Nachev,6,54.46666666666667,5.516666666666667,324.6666666666667,35.233333333333334,25.0002,NO,1
Nikolay Nachev,7,52.81666666666667,7.166666666666667,377.48333333333335,42.4,29.1669,NO,1
Nikolay Nachev,8,53.96666666666667,6.016666666666667,431.45,48.416666666666664,33.3336,NO,1
Nikolay Nachev,9,57.3,2.6833333333333336,488.75,51.1,37.500299999999996,NO,1
Nikolay Nachev,10,54.31666666666667,5.666666666666667,543.0666666666667,56.766666666666666,41.666999999999994,NO,1
Nikolay Nachev,11,54.9,5.083333333333333,597.9666666666667,61.85,45.83369999999999,NO,1
Nikolay Nachev,12,57.81666666666667,2.1666666666666665,655.7833333333333,64.01666666666667,50.0004,NO,1
Nikolay Nachev,13,49.266666666666666,10.716666666666667,705.05,74.73333333333333,54.1671,NO,1
Nikolay Nachev,14,50.71666666666667,9.266666666666667,755.7666666666667,84,58.3338,NO,1
Nikolay Nachev,15,55.983333333333334,4,811.75,88,62.500499999999995,NO,1
Nikolay Nachev,16,58.03333333333333,1.95,869.7833333333333,89.95,66.6672,NO,1
Nikolay Nachev,17,59.38333333333333,0.6,929.1666666666666,90.55,70.8339,YES,2
Sean Nakamura,1,56.11666666666667,3.8666666666666667,56.11666666666667,3.8666666666666667,4.1667,NO,1
Sean Nakamura,2,55.96666666666667,4.016666666666667,112.08333333333334,7.883333333333333,8.3334,NO,1
Sean Nakamura,3,54.93333333333333,5.05,167.01666666666665,12.933333333333334,12.5001,NO,1
Sean Nakamura,4,55.15,4.833333333333333,222.16666666666666,17.766666666666666,16.6668,NO,1
Sean Nakamura,5,55.416666666666664,4.566666666666666,277.5833333333333,22.333333333333332,20.833499999999997,NO,1
Sean Nakamura,6,54.25,5.733333333333333,331.8333333333333,28.066666666666666,25.0002,NO,1
Sean Nakamura,7,54.833333333333336,5.15,386.6666666666667,33.21666666666667,29.1669,NO,1
Sean Nakamura,8,54.6,5.383333333333334,441.26666666666665,38.6,33.3336,NO,1
Sean Nakamura,9,56.21666666666667,3.7666666666666666,497.48333333333335,42.36666666666667,37.500299999999996,NO,1
Sean Nakamura,10,55.55,4.433333333333334,553.0333333333333,46.8,41.666999999999994,NO,1
Sean Nakamura,11,56.06666666666667,3.9166666666666665,609.1,50.71666666666667,45.83369999999999,NO,1
Sean Nakamura,12,56.833333333333336,3.15,665.9333333333334,53.86666666666667,50.0004,NO,1
Sean Nakamura,13,50.56666666666667,9.416666666666666,716.5,63.28333333333333,54.1671,NO,1
Sean Nakamura,14,53.25,6.733333333333333,769.75,70.01666666666667,58.3338,NO,1
Sean Nakamura,15,53.03333333333333,6.95,822.7833333333333,76.96666666666667,62.500499999999995,NO,1
Sean Nakamura,16,53.13333333333333,6.85,875.9166666666666,83.81666666666666,66.6672,NO,1
Sean Nakamura,17,53.916666666666664,6.066666666666666,929.8333333333334,89.88333333333333,70.8339,NO,1
Sean Nakamura,18,53.81666666666667,6.166666666666667,983.65,96.05,75.00059999999999,NO,1
Sean Nakamura,19,53.7,6.283333333333333,1037.35,102.33333333333333,79.1673,NO,1
Sean Nakamura,20,54.15,5.833333333333333,1091.5,108.16666666666667,83.33399999999999,NO,1
Sean Nakamura,21,54.28333333333333,5.7,1145.7833333333333,113.86666666666666,87.5007,NO,1
Sean Nakamura,22,52.25,7.733333333333333,1198.0333333333333,121.6,91.66739999999999,NO,1
Sean Nakamura,23,53.28333333333333,6.7,1251.3166666666666,128.3,95.83409999999999,NO,1
Sean Nakamura,24,52.333333333333336,7.65,1303.65,135.95,100.0008,YES,2
Thomas Oderud,1,53.983333333333334,6,53.983333333333334,6,4.1667,NO,1
Thomas Oderud,2,55.18333333333333,4.8,109.16666666666666,10.8,8.3334,NO,1
Thomas Oderud,3,54.95,5.033333333333333,164.11666666666667,15.833333333333332,12.5001,NO,1
Thomas Oderud,4,55.18333333333333,4.8,219.3,20.633333333333333,16.6668,NO,1
Thomas Oderud,5,53.55,6.433333333333334,272.85,27.066666666666666,20.833499999999997,NO,1
Thomas Oderud,6,54.516666666666666,5.466666666666667,327.3666666666667,32.53333333333333,25.0002,NO,1
Thomas Oderud,7,53.03333333333333,6.95,380.4,39.483333333333334,29.1669,NO,1
Thomas Oderud,8,54.61666666666667,5.366666666666666,435.01666666666665,44.85,33.3336,NO,1
Thomas Oderud,9,54.68333333333333,5.3,489.7,50.15,37.500299999999996,NO,1
Thomas Oderud,10,51.95,8.033333333333333,541.65,58.18333333333333,41.666999999999994,NO,1
Thomas Oderud,11,53.483333333333334,6.5,595.1333333333333,64.68333333333334,45.83369999999999,NO,1
Thomas Oderud,12,55.3,4.683333333333334,650.4333333333333,69.36666666666666,50.0004,NO,1
Thomas Oderud,13,48.733333333333334,11.25,699.1666666666666,80.61666666666666,54.1671,NO,1
Thomas Oderud,14,51.35,8.633333333333333,750.5166666666667,89.25,58.3338,NO,1
Thomas Oderud,15,51.28333333333333,8.7,801.8,97.95,62.500499999999995,NO,1
Thomas Oderud,16,49.766666666666666,10.216666666666667,851.5666666666666,108.16666666666667,66.6672,NO,1
Thomas Oderud,17,48.733333333333334,11.25,900.3,119.41666666666667,70.8339,NO,1
Thomas Oderud,18,48.93333333333333,11.05,949.2333333333333,130.46666666666667,75.00059999999999,NO,1
Thomas Oderud,19,50.28333333333333,9.7,999.5166666666667,140.16666666666666,79.1673,NO,1
Thomas Oderud,20,50.15,9.833333333333334,1049.6666666666667,150,83.33399999999999,NO,1
Thomas Oderud,21,50.95,9.033333333333333,1100.6166666666666,159.03333333333333,87.5007,NO,1
Thomas Oderud,22,50.81666666666667,9.166666666666666,1151.4333333333334,168.2,91.66739999999999,NO,1
Thomas Oderud,23,50.95,9.033333333333333,1202.3833333333332,177.23333333333332,95.83409999999999,NO,1
Thomas Oderud,24,50.516666666666666,9.466666666666667,1252.9,186.7,100.0008,NO,1
Thomas Oderud,25,54.583333333333336,5.4,1307.4833333333333,192.1,104.16749999999999,NO,1
Thomas Oderud,26,54.3,5.683333333333334,1361.7833333333333,197.78333333333333,108.3342,NO,1
Thomas Oderud,27,55.55,4.433333333333334,1417.3333333333333,202.21666666666667,112.50089999999999,NO,1
Thomas Oderud,28,55.55,4.433333333333334,1472.8833333333332,206.65,116.6676,NO,1
Thomas Oderud,29,55.31666666666667,4.666666666666667,1528.2,211.31666666666666,120.83429999999998,NO,1
Thomas Oderud,30,56.6,3.3833333333333333,1584.8,214.7,125.00099999999999,NO,1
Thomas Oderud,31,58.916666666666664,1.0666666666666667,1643.7166666666667,215.76666666666668,129.1677,YES,2
Pernilla Otto,1,54.61666666666667,5.366666666666666,54.61666666666667,5.366666666666666,4.1667,NO,1
Pernilla Otto,2,55.43333333333333,4.55,110.05,9.916666666666666,8.3334,NO,1
Pernilla Otto,3,56.95,3.033333333333333,167,12.95,12.5001,YES,2
Andy Persson,1,54.983333333333334,5,54.983333333333334,5,4.1667,NO,1
Andy Persson,2,54.516666666666666,5.466666666666667,109.5,10.466666666666667,8.3334,NO,1
Andy Persson,3,54.266666666666666,5.716666666666667,163.76666666666665,16.183333333333334,12.5001,NO,1
Andy Persson,4,51.03333333333333,8.95,214.8,25.133333333333333,16.6668,NO,1
Andy Persson,5,53.56666666666667,6.416666666666667,268.3666666666667,31.55,20.833499999999997,NO,1
Andy Persson,6,54.233333333333334,5.75,322.6,37.3,25.0002,NO,1
Andy Persson,7,51.583333333333336,8.4,374.18333333333334,45.7,29.1669,NO,1
Andy Persson,8,54.71666666666667,5.266666666666667,428.9,50.96666666666667,33.3336,NO,1
Andy Persson,9,54.28333333333333,5.7,483.18333333333334,56.666666666666664,37.500299999999996,NO,1
Andy Persson,10,54.25,5.733333333333333,537.4333333333334,62.4,41.666999999999994,NO,1
Andy Persson,11,54.666666666666664,5.316666666666666,592.1,67.71666666666667,45.83369999999999,NO,1
Andy Persson,12,54.25,5.733333333333333,646.35,73.45,50.0004,NO,1
Andy Persson,13,54.81666666666667,5.166666666666667,701.1666666666666,78.61666666666667,54.1671,NO,1
Andy Persson,14,49.18333333333333,10.8,750.35,89.41666666666667,58.3338,NO,1
Andy Persson,15,49.43333333333333,10.55,799.7833333333333,99.96666666666667,62.500499999999995,NO,1
Andy Persson,16,53.11666666666667,6.866666666666667,852.9,106.83333333333334,66.6672,NO,1
Andy Persson,17,53.88333333333333,6.1,906.7833333333333,112.93333333333334,70.8339,NO,1
Andy Persson,18,47.166666666666664,12.816666666666666,953.95,125.75,75.00059999999999,NO,1
Andy Persson,19,53.86666666666667,6.116666666666666,1007.8166666666666,131.86666666666667,79.1673,NO,1
Andy Persson,20,54.31666666666667,5.666666666666667,1062.1333333333334,137.53333333333333,83.33399999999999,NO,1
Andy Persson,21,52.71666666666667,7.266666666666667,1114.85,144.8,87.5007,NO,1
Andy Persson,22,46.8,13.183333333333334,1161.65,157.98333333333335,91.66739999999999,NO,1
Andy Persson,23,50.25,9.733333333333333,1211.9,167.71666666666667,95.83409999999999,NO,1
Andy Persson,24,52.11666666666667,7.866666666666667,1264.0166666666667,175.58333333333334,100.0008,NO,1
Andy Persson,25,54.916666666666664,5.066666666666666,1318.9333333333334,180.65,104.16749999999999,NO,1
Andy Persson,26,53.11666666666667,6.866666666666667,1372.05,187.51666666666668,108.3342,NO,1
Andy Persson,27,54.13333333333333,5.85,1426.1833333333334,193.36666666666667,112.50089999999999,NO,1
Andy Persson,28,53.166666666666664,6.816666666666666,1479.35,200.18333333333334,116.6676,NO,1
Andy Persson,29,54.36666666666667,5.616666666666667,1533.7166666666667,205.8,120.83429999999998,NO,1
Andy Persson,30,54.4,5.583333333333333,1588.1166666666666,211.38333333333333,125.00099999999999,NO,1
Andy Persson,31,54.583333333333336,5.4,1642.7,216.78333333333333,129.1677,NO,1
Andy Persson,32,54.63333333333333,5.35,1697.3333333333333,222.13333333333333,133.3344,NO,1
Andy Persson,33,55.266666666666666,4.716666666666667,1752.6,226.85,137.50109999999998,YES,2
Kale Poland,1,54.63333333333333,5.35,54.63333333333333,5.35,4.1667,NO,1
Kale Poland,2,55.733333333333334,4.25,110.36666666666667,9.6,8.3334,NO,1
Kale Poland,3,55.06666666666667,4.916666666666667,165.43333333333334,14.516666666666666,12.5001,NO,1
Kale Poland,4,55.28333333333333,4.7,220.71666666666667,19.21666666666667,16.6668,NO,1
Kale Poland,5,54.233333333333334,5.75,274.95,24.96666666666667,20.833499999999997,NO,1
Kale Poland,6,54.56666666666667,5.416666666666667,329.51666666666665,30.383333333333333,25.0002,NO,1
Kale Poland,7,55.2,4.783333333333333,384.7166666666667,35.166666666666664,29.1669,NO,1
Kale Poland,8,54.166666666666664,5.816666666666666,438.8833333333333,40.983333333333334,33.3336,NO,1
Kale Poland,9,54.38333333333333,5.6,493.26666666666665,46.583333333333336,37.500299999999996,NO,1
Kale Poland,10,54.983333333333334,5,548.25,51.583333333333336,41.666999999999994,NO,1
Kale Poland,11,55.35,4.633333333333333,603.6,56.21666666666667,45.83369999999999,NO,1
Kale Poland,12,55.166666666666664,4.816666666666666,658.7666666666667,61.03333333333333,50.0004,NO,1
Kale Poland,13,50.833333333333336,9.15,709.6,70.18333333333334,54.1671,NO,1
Kale Poland,14,53.38333333333333,6.6,762.9833333333333,76.78333333333333,58.3338,NO,1
Kale Poland,15,54.25,5.733333333333333,817.2333333333333,82.51666666666667,62.500499999999995,NO,1
Kale Poland,16,52.68333333333333,7.3,869.9166666666666,89.81666666666666,66.6672,NO,1
Kale Poland,17,53.13333333333333,6.85,923.05,96.66666666666667,70.8339,NO,1
Kale Poland,18,53.53333333333333,6.45,976.5833333333334,103.11666666666666,75.00059999999999,NO,1
Kale Poland,19,54.36666666666667,5.616666666666667,1030.95,108.73333333333333,79.1673,NO,1
Kale Poland,20,56.53333333333333,3.45,1087.4833333333333,112.18333333333334,83.33399999999999,YES,2
Brian Polen,1,53.96666666666667,6.016666666666667,53.96666666666667,6.016666666666667,4.1667,NO,1
Brian Polen,2,54.86666666666667,5.116666666666666,108.83333333333334,11.133333333333333,8.3334,NO,1
Brian Polen,3,54.516666666666666,5.466666666666667,163.35,16.6,12.5001,NO,1
Brian Polen,4,50.05,9.933333333333334,213.4,26.53333333333333,16.6668,NO,1
Brian Polen,5,52.78333333333333,7.2,266.18333333333334,33.733333333333334,20.833499999999997,NO,1
Brian Polen,6,51.28333333333333,8.7,317.46666666666664,42.43333333333333,25.0002,NO,1
Brian Polen,7,53.06666666666667,6.916666666666667,370.5333333333333,49.35,29.1669,NO,1
Brian Polen,8,53.4,6.583333333333333,423.93333333333334,55.93333333333333,33.3336,NO,1
Brian Polen,9,52.46666666666667,7.516666666666667,476.4,63.45,37.500299999999996,NO,1
Brian Polen,10,52.93333333333333,7.05,529.3333333333334,70.5,41.666999999999994,NO,1
Brian Polen,11,51.63333333333333,8.35,580.9666666666667,78.85,45.83369999999999,NO,1
Brian Polen,12,55.11666666666667,4.866666666666667,636.0833333333334,83.71666666666667,50.0004,NO,1
Brian Polen,13,47.8,12.183333333333334,683.8833333333333,95.9,54.1671,NO,1
Brian Polen,14,49.766666666666666,10.216666666666667,733.65,106.11666666666666,58.3338,NO,1
Brian Polen,15,50.56666666666667,9.416666666666666,784.2166666666667,115.53333333333333,62.500499999999995,NO,1
Brian Polen,16,50.56666666666667,9.416666666666666,834.7833333333333,124.95,66.6672,NO,1
Brian Polen,17,51.75,8.233333333333333,886.5333333333333,133.18333333333334,70.8339,NO,1
Brian Polen,18,47.416666666666664,12.566666666666666,933.95,145.75,75.00059999999999,NO,1
Brian Polen,19,48.416666666666664,11.566666666666666,982.3666666666667,157.31666666666666,79.1673,NO,1
Brian Polen,20,49.13333333333333,10.85,1031.5,168.16666666666666,83.33399999999999,NO,1
Brian Polen,21,50.78333333333333,9.2,1082.2833333333333,177.36666666666667,87.5007,NO,1
Brian Polen,22,47.68333333333333,12.3,1129.9666666666667,189.66666666666666,91.66739999999999,NO,1
Brian Polen,23,50.53333333333333,9.45,1180.5,199.11666666666667,95.83409999999999,NO,1
Brian Polen,24,47.71666666666667,12.266666666666667,1228.2166666666667,211.38333333333333,100.0008,NO,1
Brian Polen,25,54.666666666666664,5.316666666666666,1282.8833333333332,216.7,104.16749999999999,NO,1
Brian Polen,26,54.516666666666666,5.466666666666667,1337.4,222.16666666666666,108.3342,NO,1
Brian Polen,27,56.233333333333334,3.75,1393.6333333333332,225.91666666666666,112.50089999999999,NO,1
Brian Polen,28,57.18333333333333,2.8,1450.8166666666666,228.71666666666667,116.6676,YES,2
Dave Proctor,1,49.3,10.683333333333334,49.3,10.683333333333334,4.1667,NO,1
Dave Proctor,2,43.916666666666664,16.066666666666666,93.21666666666667,26.75,8.3334,NO,1
Dave Proctor,3,42.03333333333333,17.95,135.25,44.7,12.5001,NO,1
Dave Proctor,4,43.2,16.783333333333335,178.45,61.483333333333334,16.6668,NO,1
